Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
44.23648055,0.0,0,5316.013039963895,5827.470897026649,4342.83770575544,-8276.740968,-1666.42378,-168.5241763
45.23648055,0.0,0,5292.592640424612,5841.196581733503,4352.991692084654,-8232.869254,-1957.152085,-416.9227173
46.23648055,0.0,0,5269.117367162604,5854.810448716271,4363.1694690853055,-8169.557709,-2243.260027,-664.3359157
47.23648055,0.0,0,5245.587669563813,5868.312237365403,4373.370841924735,-8087.128576,-2524.119362,-910.1925063
48.63913203,0.0,0,5222.003998056025,5881.7016892168585,4383.595615318592,-7939.798306,-2908.441304,-1251.694232
49.63913203,0.0,0,5212.492858204048,5887.061191009108,4387.71919928522,-7812.08519,-3176.120857,-1493.237622
50.63913203,0.0,0,5188.834241075384,5900.292642073356,4397.976465583757,-7666.514452,-3436.54064,-1731.362087
51.63913203,0.0,0,5165.122736465668,5913.411144140692,4408.256661412539,-7503.504192,-3689.143523,-1965.541578
52.63913203,0.0,0,5141.358798283005,5926.416446084309,4418.559589978309,-7323.493029,-3933.388136,-2195.260178
53.63913203,0.0,0,5117.542881439237,5939.308298944388,4428.885054052638,-7126.939801,-4168.748373,-2420.011724
54.63913203,0.0,0,5093.675441841227,5952.086455932854,4439.232855975702,-6914.323412,-4394.712944,-2639.299462
55.63913203,0.0,0,5069.75693638214,5964.750672438106,4449.602797660064,-6686.142798,-4610.784984,-2852.635728
56.63913203,0.0,0,5045.787822932685,5977.300706029708,4459.994680594464,-6442.917013,-4816.481736,-3059.541662
57.63913203,0.0,0,5021.768560332364,5989.736316463012,4470.408305847628,-6185.185435,-5011.334287,-3259.546969
58.63913203,0.0,0,4997.699608380677,6002.057265683772,4480.843474072064,-5913.508075,-5194.887393,-3452.189722
59.63913203,0.0,0,4973.581427828327,6014.263317832694,4491.299985507887,-5628.465986,-5366.699371,-3637.016213
60.63913203,0.0,0,4949.414480368398,6026.354239249953,4501.77763998664,-5330.661775,-5526.34209,-3813.580871
61.63913203,0.0,0,4925.1992286275145,6038.3297984796645,4512.276236935124,-5020.720203,-5673.401036,-3981.446231
62.63913203,0.0,0,4900.936136156988,6050.18976627432,4522.795575379241,-4699.288868,-5807.475493,-4140.182983
63.63913203,0.0,0,4876.625667423945,6061.933915599166,4533.3354539478405,-4367.038972,-5928.178812,-4289.370084
64.63913203,0.0,0,4852.268287802428,6073.562021636562,4543.895670876569,-4024.666155,-6035.138804,-4428.594965
65.63913203,0.0,0,4827.864463564496,6085.073861790274,4554.476024011743,-3672.891406,-6127.998246,-4557.453823
66.63913203,0.0,0,4803.414661871297,6096.469215689744,4565.076310814209,-3312.462019,-6206.415516,-4675.552006
67.63913203,0.0,0,4778.919350764119,6107.747865194297,4575.696328363224,-2944.152611,-6270.065373,-4782.504519
68.63913203,0.0,0,4754.378999155435,6118.909594397333,4586.335873360341,-2568.766175,-6318.639872,-4877.936632
69.63913203,0.0,0,4729.794076819926,6129.954189630445,4596.994742133302,-2187.135157,-6351.849445,-4961.484629
70.63913203,0.0,0,4705.165054385492,6140.881439467519,4607.672730639932,-1800.122557,-6369.424154,-5032.796685
71.63913203,0.0,0,4680.492403324233,6151.691134728774,4618.369634472049,-1408.623024,-6371.115113,-5091.533901
72.63913203,0.0,0,4655.776595943433,6162.383068484774,4629.085248859378,-1013.563928,-6356.696112,-5137.371501
73.63913203,0.0,0,4631.018105376514,6172.957036060386,4639.819368673465,-615.9063979,-6325.96544,-5170.000201
74.63913203,0.0,0,4606.2174055739815,6183.412835038693,4650.57178843161,-216.6462854,-6278.747928,-5189.127775
75.63913203,0.0,0,4581.37497129435,6193.750265264876,4661.342302300798,183.1849617,-6214.897211,-5194.480816
76.63913203,0.0,0,4556.491278095053,6203.969128850044,4672.130704101639,582.5195612,-6134.298238,-5185.806727
77.63913203,0.0,0,4531.566802323341,6214.069230175019,4682.936787312315,980.2528268,-6036.87002,-5162.875933
78.63913203,0.0,0,4506.602021107166,6224.050375894084,4693.760345072534,1375.242814,-5922.568637,-5125.484337
79.63913203,0.0,0,4481.5974123460455,6233.912374938684,4704.6011701874895,1766.310234,-5791.390497,-5073.456042
80.63913203,0.0,0,4456.553454701912,6243.655038521078,4715.459055131827,2152.23869,-5643.375866,-5006.646323
81.63913203,0.0,0,4431.470627589948,6253.278180137964,4726.333792053617,2531.775311,-5478.612637,-4924.944882
82.63913203,0.0,0,4406.349411169418,6262.781615574038,4737.225172778331,2903.631839,-5297.240354,-4828.279368
83.63913203,0.0,0,4381.190286334468,6272.165162905528,4748.132988812835,3266.486266,-5099.454462,-4716.619167
